,anger,fear,joy,love,sadness,surprise
yell,2.4538841218903076,-0.664082361185825,-2.1746069078039088,-6.790156982257384,0.6203329516930021,-5.599645419182969
drown,1.3628902029393302,-6.097113195231532,-7.607637741849616,-5.5649763335512965,1.5829592128831127,-4.374464770476882
anime,1.3628902029393302,-6.097113195231532,1.0398206846053046,-5.5649763335512965,-0.7274960975603011,-4.374464770476882
hungry,1.5294981924681244,0.985499369040684,-0.11118642788218124,-0.05777196328698781,0.11074373365533867,-5.525471882964368
story,0.8278097604702142,-0.5645032317168102,0.9817519306614937,0.7036387080882333,0.3674074705659469,1.742307308140193
sacrifice,1.189741184381052,-6.2702622137898105,-0.12973506922896538,0.9200861306422199,0.09219509230855444,2.1105976937166346
help,0.7389939077042841,1.188307830653038,0.9168346435914185,0.5973409450701492,0.7890462489033927,0.8878345016907461
type,1.0326039326345484,0.10946815963600467,0.5971421205371519,0.057842267059974674,0.6265130405173014,1.2483538301343895
lock,0.8731199258650331,1.0641682188730994,0.7732946295059371,0.020896886545427495,-0.8069941517882377,-5.446803033131952
ur,0.5698945024816907,-5.897268687262038,-7.407793233880121,3.2823266008731173,-0.5276515895908069,-4.174620262507387
rich,-2.6364322771884368,-1.452543775753237,2.096040678232665,-8.57145860525193,-3.7339783692609343,-7.380947042177515
weight,0.051201918147801034,0.24225021115586715,0.6685497520506878,0.9964365261355403,0.8904799135882078,-7.266322544800668
trend,-5.852018031505724,0.9972417442541361,1.0621253916439597,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
mud,-5.852018031505724,0.9972417442541361,-0.5132828023639474,-5.128832876817423,1.2840555531814797,-3.9383213137430086
emotion,0.4698458548079561,0.9236883246856631,-0.08468923197466942,1.4558251863658984,0.8567997719739714,1.0637747401895994
stuck,0.19690097595391828,1.380789477389118,-1.122575277656099,-5.738125352109575,1.0886018275845462,-4.54761378903516
everyones,-6.088316980270104,-5.897268687262038,0.8258264428795805,-5.365131825581803,1.0477566044171003,-4.174620262507387
exceptionally,0.19690097595391828,0.3879492689619846,1.4504344203032915,-5.738125352109575,-7.558856598870374,-4.54761378903516
bowl,-6.288161488239599,-6.097113195231532,1.0398206846053046,1.0932351492004981,-0.7274960975603011,2.283746712274913
michael,-5.852018031505724,-5.660969738497658,1.0621253916439597,1.5293786059343715,-6.949564123578222,2.7198901690087864
color,-8.581801943124532,0.5779131430787424,1.1355822499384967,0.7888416380186898,0.13603526061650908,0.9829464658171126
todd,1.7990336596732035,-5.660969738497658,-0.5132828023639474,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
hardship,0.5698945024816907,-5.897268687262038,0.2432584572988071,-5.365131825581803,0.46518861883632684,2.4835912202444073
belief,-7.276755353088657,0.5653446310983378,1.2191516891148642,-6.553570198400355,0.2731569812937658,-5.363058635325941
contract,0.3700499945121966,0.5610982875202628,0.04341394932931271,-5.5649763335512965,0.8479120964476063,-4.374464770476882
switch,1.4828981261772705,1.091378433604563,-0.41914611301352045,-6.0275363958941295,0.385352034104773,-4.837024832819715
their,1.1908728414186516,-0.0823792410333031,1.1114797203567737,1.1632283067931783,0.47660660835368474,1.2445226581889293
desperate,1.208289825727836,0.985499369040684,-1.107593163158173,-0.05777196328698781,0.6945064879116036,1.132739599787427
person,1.213898332701697,0.5510453444590181,0.8315396905464651,0.9063767904203519,0.6909455667267337,-0.10249012153411478
foolish,-2.232122425214823,-8.699285614958551,-3.55159867882484,-8.167148753278317,2.3001208896684577,-6.976637190203901
main,1.1948997886627692,1.3859480816708354,0.13797792256872907,-7.0505818498441375,-0.6376934198452345,2.373549389989979
soak,-6.288161488239599,0.5610982875202628,0.04341394932931271,2.0860753576276316,0.2653441108668327,-4.374464770476882
social,0.27104429703922883,-0.5343141452286967,-0.46466920231452336,-0.0021772835484612525,1.4185825951603632,1.1883342795259535
expert,0.8061934512460699,0.9972417442541361,0.4795574060631861,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
outgoing,-6.461310506797877,0.3879492689619846,1.6724838736027292,-5.738125352109575,-7.558856598870374,-4.54761378903516
mike,-6.288161488239599,0.5610982875202628,-0.9494262590978209,2.0860753576276316,0.2653441108668327,2.283746712274913
s,0.9536742428162306,0.5009745296963165,1.098743603422882,1.3549793852394771,0.5814297658018897,1.0984471636839297
dragon,2.381601645253977,0.9972417442541361,-0.5132828023639474,-5.128832876817423,-6.949564123578222,-3.9383213137430086
petty,3.366852391430542,-2.3106315758092832,-10.479367605179162,-1.7784947141290481,-2.0238177668819404,-7.246194633806428
skeptical,-8.7590946863044,3.599685347806911,-3.420359457162623,-8.035909531616099,-9.856640778376898,-6.8453979685416835
charge,2.033395542592698,1.2280371003247725,-0.2824874462933112,-5.890877729173921,-7.71160897593472,1.957845316652289
travel,-8.039568049688107,1.7971386757286685,-0.12782312258693973,1.6522838981954022,0.09410703895058016,1.5251803592535371
tender,-9.219362540234659,-9.028314247226593,-2.3052191170849756,4.147904207719316,-10.316908632307157,-7.305665822471943
anyways,-5.852018031505724,0.9972417442541361,0.4795574060631861,-5.128832876817423,0.7014875676007061,-3.9383213137430086
voice,-0.02601358193020856,0.7487974653341227,0.558759999625542,1.2809343270143583,0.45900233524800776,-0.10156380787061782
in,1.0777698856786815,1.0721658286260316,1.324417468105423,1.2859500275453375,1.0619769112677655,1.255611920797882
invite,1.4828981261772705,0.09853822517742944,0.8984689890027595,-6.0275363958941295,-1.1900561599031345,-4.837024832819715
awareness,-6.874356795837969,-0.025097020078108562,0.4536253770069334,2.4962867853052524,-0.32085119673153867,-4.960660078075253
adrenaline,-5.852018031505724,-5.660969738497658,1.797172508079466,-5.128832876817423,-6.949564123578222,-3.9383213137430086
politician,1.3628902029393302,0.5610982875202628,-7.607637741849616,1.0932351492004981,0.8479120964476063,-4.374464770476882
hat,2.385574019111881,-1.0529960688314481,-1.88652897623603,-1.255906323586719,1.3782116356254805,-8.299014437272007
horror,-6.461310506797877,1.9633574629698918,0.8666716660470264,-5.738125352109575,-0.9006451161185791,-4.54761378903516
startle,0.044148598889572434,3.222643841554554,-7.9335391374722395,-5.890877729173921,-7.71160897593472,-4.7003661660995055
likely,-1.3813565669363133,0.3850999200796605,0.7455544502662438,0.9172367817598959,0.5085442906481047,0.5323401508264033
finger,1.332218399307732,1.161154030512883,-0.15698271770711378,0.8874786846374151,0.23467230723523452,0.08874330400870441
apart,0.8736914219224813,0.06833297965455551,0.7221400376710824,1.5968765766107829,-1.2202614054260081,0.7981411959820723
block,1.6081670423005399,0.4816002332923261,0.7732946295059371,1.0137370949725615,-8.458045842967167,-5.446803033131952
ta,1.3592628809217326,-6.683308502829903,0.03978662731171517,0.5070398416021269,-0.32085119673153867,2.6903916131036754
none,-0.8551306541938912,-0.664082361185825,0.6204522434549199,0.8608947089215443,0.6203329516930021,1.058566063568825
short,0.4180288748123673,1.0235144195179584,-0.02806980594446657,0.8786596419846919,0.8214290276920696,0.7515561030428268
my,1.1552206795526723,1.2381829807140239,1.1768328094842795,1.379720894068207,1.2094096953906597,1.1860250976233004
enjoyment,0.5698945024816907,-5.897268687262038,1.2396651925747986,-5.365131825581803,-0.5276515895908069,-4.174620262507387
wind,0.9780832600164787,-7.7995352401706635,0.919960648916887,0.3836533126885004,0.14309155545995805,0.5813246673357815
later,-0.217667438032366,-0.4404578947195179,0.7079406985512486,0.5055177166559356,1.0038334953459576,-0.29321766397277504
id,1.0791388152522174,0.6575038499806776,0.7868607029719816,0.5620720395618967,0.49044145953694884,0.8792060297831279
think,1.1792348483473063,1.0104137373919646,0.9012629158938569,1.0107530234424063,0.9544110480155676,1.3499268982889552
assured,-7.439168600727084,-7.2481203077190175,1.9735225713262834,-6.715983446038782,-8.536714692799581,-5.525471882964368
point,0.5489389271700693,0.6696322254108309,0.7674322422246362,0.8800212277015819,0.8400105760698533,0.39444199145494785
grip,0.5698945024816907,0.7609427954897569,0.2432584572988071,1.2930796571699923,-0.5276515895908069,-4.174620262507387
place,0.738498328923361,0.7527412062125255,0.8057025678322943,0.8490002253320563,0.6406748755040723,1.1227276585566244
thats,1.057102058748461,0.24887115868677934,0.7372652665783042,-0.21755144527377043,0.681737937992758,1.2355145053166212
meditation,-5.852018031505724,-5.660969738497658,0.4795574060631861,1.5293786059343715,-0.29135264082642776,2.7198901690087864
sarcastic,3.155970302372735,-7.941270746800169,-1.800743602239324,-0.750922402368139,-2.571653649128938,-6.218622322045519
craving,1.6195567928974797,0.23519689189763873,0.30008053928746237,1.7601739620050079,-7.71160897593472,-4.7003661660995055
blog,0.3686535234890132,0.7711024297400845,0.9092241708714344,0.6515371019595806,0.7775754477199535,0.35847421779838556
tiredness,0.5698945024816907,0.7609427954897569,-0.7495817511283267,-5.365131825581803,0.46518861883632684,2.4835912202444073
rate,1.7723091699618256,-6.2702622137898105,-0.12973506922896538,-5.738125352109575,-0.9006451161185791,3.103437902143768
co,1.8031978096654186,1.50964226185807,-0.0008822847600136164,-0.2686761869051083,-2.089407433665907,0.9218353761693066
despair,-6.614062883862222,0.23519689189763873,-1.2753276547204448,0.767333753577874,1.5196122047764657,-4.7003661660995055
attempt,0.06565648333038822,0.8404675305947196,0.9133042691717266,0.3750028883234716,0.2878782236389639,-6.668105225361815
neurotic,-7.360499750894669,3.4753061346296543,-8.679976004504686,-6.637314596206367,-8.458045842967167,-5.446803033131952
lol,0.6078903767668125,0.3850999200796605,0.7455544502662438,1.331075531455114,-0.9034944650009035,1.5251803592535371
vomit,1.5627347109088245,0.7609427954897569,0.2432584572988071,-5.365131825581803,-0.5276515895908069,-4.174620262507387
resource,-6.614062883862222,-6.423014590854156,1.5197314965383837,0.767333753577874,-7.71160897593472,1.957845316652289
alongside,-6.461310506797877,-6.2702622137898105,1.1878800327873142,1.9129263390693534,-0.9006451161185791,-4.54761378903516
anyone,0.8597610483626374,0.775306889795166,0.37399955485574626,0.8671421752576675,0.9107340734629928,1.0586831319118872
humorous,-0.09251006783063688,-6.5596732575743655,1.7451854916210896,-6.0275363958941295,-7.848267642654929,-4.837024832819715
theyll,0.8061934512460699,0.9972417442541361,-0.5132828023639474,-5.128832876817423,0.7014875676007061,-3.9383213137430086
outside,-0.4068288598748348,0.782419439087021,0.9145258022411976,0.3163562948134668,0.5803340472611325,-0.48237908581524397
blame,-1.6418251157785253,-8.108988305522253,-1.3858931753806352,0.6567682329176837,1.9472679933401738,-6.386339880767603
piss,3.322670460994746,-1.52369843755096,-2.4516549985882703,-1.9844017842978583,-2.812292822631524,-0.7938902212234434
lipstick,0.5698945024816907,-5.897268687262038,1.2396651925747986,1.2930796571699923,-7.185863072342602,-4.174620262507387
grand,1.7731016306169507,-6.683308502829903,0.7748337437472214,0.5070398416021269,-1.313691405158672,-4.960660078075253
presentation,-0.21614531308617466,0.9677431883490253,0.4536253770069334,-6.151171641149668,0.26171678884923477,1.6975514046765416
reaction,0.6568748932761906,1.4316859405405218,-0.3413929935935386,0.3836533126885004,0.36514100875939576,1.5741648757629154
write,0.6969324380835891,1.302932373552496,0.8429006637910178,0.8859351024833706,0.6826209877259976,0.678710838924157
fairy,0.5698945024816907,0.7609427954897569,0.2432584572988071,1.2930796571699923,-0.5276515895908069,-4.174620262507387
interact,0.5698945024816907,-5.897268687262038,0.2432584572988071,1.2930796571699923,0.46518861883632684,-4.174620262507387
rant,1.189741184381052,0.3879492689619846,-7.780786760407894,-5.738125352109575,1.0886018275845462,2.1105976937166346
obnoxious,3.3052826342548833,-7.848519756680042,-9.359044303298125,-7.316382894999807,-2.478902659008811,-6.125871331925391
food,0.9239481625190302,-0.10602360419253634,0.8839739591860364,1.0102753725900522,0.34066628192145554,0.0364553310298567
progress,0.4285744792735225,0.20578402258637035,1.0133480608292733,0.7379208842666057,-0.08520885854271007,-6.3051872294186815
broke,0.19690097595391828,-6.2702622137898105,-7.780786760407894,-5.738125352109575,1.894414035140249,-4.54761378903516
shoulder,0.9973856021097157,1.188433895117782,-0.73592940119552,1.306732007102799,0.22104787677750634,0.9218353761693066
light,-0.30756188659697276,0.14604079392707067,1.0028128772104241,0.9002271089067436,0.5187680447838735,0.28851972914946367
please,0.44375335886083034,0.41275219856945894,1.1733410514381872,-0.052712443701789215,0.12295706848334355,-7.095820557387077
nerve,1.3592628809217326,1.5503111739297986,0.03978662731171517,-6.151171641149668,-0.32085119673153867,-4.960660078075253
socially,-7.650072824345204,0.19202715984179022,0.8458342178583166,-0.2686761869051083,0.705651717592921,0.9218353761693066
swear,-0.6185438703368623,-7.0857070600805905,1.2191516891148642,0.10464128435143928,0.2731569812937658,-5.363058635325941
daily,-0.6877351880881667,-1.4895271035072344,1.0739042927862723,1.0318567018761267,0.3790503244739457,0.23312132124741594
morally,1.3628902029393302,-6.097113195231532,1.0398206846053046,-5.5649763335512965,-0.7274960975603011,-4.374464770476882
rel,0.46381665716115483,-6.996186741009708,0.7245098930833942,0.19416160342232283,0.3626773003646491,1.3846731664967376
touch,0.567261268039039,0.6064665980246502,0.01272618125641311,2.3600806105643928,0.054197178751236134,1.48239852016097
torture,2.4537344295032657,2.5228265929189533,-4.061229761655177,-8.676779836108652,-1.8500526564145319,-0.8280567902824435
assistant,-6.088316980270104,0.7609427954897569,1.2396651925747986,1.2930796571699923,-7.185863072342602,-4.174620262507387
system,1.276947873142126,1.2459467128507546,-0.042528380467891445,0.19791408499873284,-0.04264767222980914,1.3884256480731478
expect,0.8816484671564453,0.6580596202724159,0.5001970460648836,0.022271612594033017,0.5909423860513596,1.5339915424087358
bouncy,-1.332372050426935,-7.7995352401706635,1.978229555392223,-7.2673983784904275,-9.088129625251227,-6.076886815416013
buy,0.5169606019322992,0.7080088949403653,1.0379203285612972,0.24134650162615204,0.1558995260599088,1.1693036771845897
pop,0.7497828460138104,0.6196227722815887,0.4288660580445783,0.7379208842666057,0.4989532565596431,-6.3051872294186815
several,1.063856489284178,0.5779131430787424,0.5509630436962686,-1.2004053056844357,0.4252507183673393,0.9829464658171126
chinese,0.044148598889572434,-6.423014590854156,0.30008053928746237,2.342741947585781,-0.060557284755791294,-4.7003661660995055
upside,0.8061934512460699,0.9972417442541361,-0.5132828023639474,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
full,0.4877524126725423,0.38958524792977806,0.9173768257983763,0.07500560699168324,0.5738969092166458,0.9443088033258098
adult,0.720277539814016,0.9113258328220822,-0.18535996410078315,0.8608947089215443,0.35777856417702486,1.058566063568825
subconsciously,0.8061934512460699,0.9972417442541361,-0.5132828023639474,-5.128832876817423,0.7014875676007061,-3.9383213137430086
lover,-0.4328711569242585,-6.900034346667987,-0.7595072021071422,2.2795609414671687,1.0425924489626346,-5.177385921913337
disappointment,0.044148598889572434,1.2280371003247725,0.30008053928746237,-5.890877729173921,0.5220107008249824,-4.7003661660995055
fair,0.9568643236710449,0.5653446310983378,-0.36261192993897257,2.0938882280545648,-0.14068176840145258,-5.363058635325941
huge,1.0402890206093331,1.0092878603179616,0.4975625686943267,-0.0387447675340598,0.13513072693492256,0.15892658711322136
visitor,0.3700499945121966,0.5610982875202628,0.04341394932931271,1.0932351492004981,0.2653441108668327,-4.374464770476882
melt,-6.088316980270104,1.7537830039168905,0.8258264428795805,-5.365131825581803,-7.185863072342602,2.4835912202444073
mac,0.8061934512460699,-5.660969738497658,0.4795574060631861,-5.128832876817423,-0.29135264082642776,2.7198901690087864
introduce,-6.614062883862222,-6.423014590854156,0.7139192889826805,0.767333753577874,0.5220107008249824,1.957845316652289
where,0.44153408317369547,1.035824593896355,1.0982517951343447,0.6701448571409319,0.5989746815098546,0.4023714227324994
instead,0.9932213911915706,0.8625818582845824,0.6243714561588625,-0.6016820389811143,0.688817721441376,0.006261538512527085
term,0.7497828460138104,-1.369624171421537,0.5662385527729538,0.7379208842666057,0.4989532565596431,1.345864461760247
include,0.14684811786260904,-0.2446715747100986,1.2385097800091465,0.8700332725509105,-0.5368592245146705,-6.173074841134377
attach,0.19690097595391828,-6.2702622137898105,0.8666716660470264,0.9200861306422199,0.09219509230855444,-4.54761378903516
roast,-5.852018031505724,-5.660969738497658,1.797172508079466,-5.128832876817423,-6.949564123578222,-3.9383213137430086
rice,0.5698945024816907,-5.897268687262038,1.2396651925747986,-5.365131825581803,-0.5276515895908069,-4.174620262507387
cheap,0.46381665716115483,-6.996186741009708,0.9465593463828321,-6.4640498793294725,0.6838856671049373,-5.273538316255057
violence,2.1861479196570435,0.3879492689619846,-1.122575277656099,-5.738125352109575,0.09219509230855444,-4.54761378903516
brew,1.5627347109088245,0.7609427954897569,-0.7495817511283267,-5.365131825581803,-0.5276515895908069,2.4835912202444073
shut,1.5665749969732108,0.5379723327303559,0.24709874336319343,-0.5052989995973161,0.24697945160127566,-5.972998919274696
shit,1.416828129806816,-0.3885243361310499,-0.90144737879765,-0.43895546003158803,1.257306870252774,1.3341240886236003
foggy,-6.288161488239599,0.5610982875202628,0.6259819349100866,-5.5649763335512965,0.2653441108668327,2.283746712274913
convey,-6.088316980270104,0.7609427954897569,0.2432584572988071,1.2930796571699923,0.46518861883632684,-4.174620262507387
china,-6.614062883862222,1.2280371003247725,0.30008053928746237,-5.890877729173921,0.9358494505202005,-4.7003661660995055
desert,0.8061934512460699,-5.660969738497658,-0.5132828023639474,1.5293786059343715,-0.29135264082642776,2.7198901690087864
pinterest,-5.852018031505724,-5.660969738497658,0.4795574060631861,1.5293786059343715,0.7014875676007061,-3.9383213137430086
threaten,-0.8206676095700531,3.424761896385884,-3.7155520571879777,-1.6728906488896587,-1.918213701642551,-0.48237908581524397
unfortunately,1.3628902029393302,-6.097113195231532,0.6259819349100866,-5.5649763335512965,0.2653441108668327,-4.374464770476882
rushed,3.131415455570571,0.32875784724130874,-8.832818390555703,-6.790156982257384,-8.610888229018183,-5.599645419182969
british,0.900330140596497,0.09853822517742944,0.5772606222624714,0.6306750868576648,-0.19721595147600054,-4.837024832819715
jewelry,-6.088316980270104,0.7609427954897569,1.5608735593150866,-5.365131825581803,-7.185863072342602,-4.174620262507387
sea,0.29055194028425985,1.7992153353086058,-0.4463563277449842,1.0137370949725615,0.18941258348775392,-5.446803033131952
people,1.278361387186682,1.0508415375764852,0.824535824471475,1.2102112503921147,0.7763888963051957,1.3634427656442987
offensive,2.6805053049556102,-6.097113195231532,-0.9494262590978209,-5.5649763335512965,-7.385707580312095,2.283746712274913
lightly,0.19690097595391828,1.380789477389118,0.4528329163518081,-5.738125352109575,0.09219509230855444,-4.54761378903516
humor,-6.288161488239599,-6.097113195231532,1.0398206846053046,1.0932351492004981,-0.7274960975603011,2.283746712274913
than,0.6670363800249636,0.76188540287233,1.2260844309185002,0.862392776511311,0.6375400888825388,0.9489533755468177
horny,-9.009517275149793,-8.818468982141727,-3.6707820460080156,4.1391460671838365,-3.4488518844704954,-7.095820557387077
over,1.1146647218887127,0.8603833868248406,0.6152696936815695,1.1233965663359018,0.8499097871363658,1.3507852982914956
entertain,-8.218883947181398,-1.369624171421537,1.6296850674326746,-0.8374873097413016,-1.6653783480749669,2.342271197036239
rebellious,3.4295114622206673,-8.724013567367466,-3.576326631233756,-8.191876705687232,-10.01260795244803,-7.0013651426128165
lip,0.34692403972228975,-1.0374358612775514,0.6092114051661087,2.0677106983620748,-0.7506220523502081,1.6780527719042324
sometimes,1.0380410601434018,1.068669333997344,0.2518796843167467,0.9059233516427838,0.9961512042289665,0.8749577638576911
date,0.38686485007067645,1.2549047822922441,0.8308892289288357,-1.2004053056844357,-0.033689602788319624,0.9829464658171126
differently,0.900330140596497,0.09853822517742944,0.5772606222624714,0.6306750868576648,-0.19721595147600054,-4.837024832819715
slight,1.3707030733662633,-0.4274955773287962,0.3724351864965338,0.10464128435143928,0.2731569812937658,-5.363058635325941
fearless,-7.886695637037413,-7.6956473440293465,2.023247797582987,-7.1635104823491105,-8.98424172910991,-5.972998919274696
rough,-6.614062883862222,-6.423014590854156,1.297682043238946,0.767333753577874,-0.060557284755791294,-4.7003661660995055
dun,0.8061934512460699,-5.660969738497658,0.4795574060631861,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
gun,-6.461310506797877,2.37719621266511,-1.122575277656099,0.9200861306422199,0.09219509230855444,-4.54761378903516
sum,0.044148598889572434,1.2280371003247725,0.7139192889826805,-5.890877729173921,-1.053397493182925,1.957845316652289
period,-0.3885163585091793,0.3850999200796605,0.8709761324075087,-0.6581714122480115,0.5085442906481047,0.5323401508264033
shock,-2.351305792397998,-1.167417290962798,-0.8757228947491872,-1.6281206377096964,-1.4596049407673701,4.940696513099441
expectation,-7.513342136945686,1.3251645825173006,-0.18535996410078315,-6.790156982257384,1.2044950667953551,1.058566063568825
ecstatic,-8.839418718366852,-8.648370425358786,2.099965459432886,-8.116233563678552,-3.278753327687556,-6.925722000604137
pink,-6.987236309765108,0.8548636744218866,0.3407458630797947,0.39416032767498815,0.5626760246173147,1.584671890749403
pay,0.4901223474997905,0.4591211872084192,0.4495428855425352,-0.006343455062828998,0.976166068089716,-0.39124008599632143
abit,1.3628902029393302,0.5610982875202628,-7.607637741849616,-5.5649763335512965,1.2617508461428244,-4.374464770476882
ignored,-5.852018031505724,-5.660969738497658,-7.171494285115742,-5.128832876817423,2.019102669616986,-3.9383213137430086
burnt,1.7990336596732035,0.9972417442541361,-0.5132828023639474,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
street,1.0123372335297873,0.6196227722815887,-0.30713902008023003,0.15535289868583227,0.7881687143104736,1.345864461760247
exhausted,-1.0551808368839843,-0.8641325438759179,-1.381816882066868,-0.33199568219568265,1.8338191808079807,-5.799695601873062
quarter,0.8061934512460699,-5.660969738497658,1.475964141339178,-5.128832876817423,-6.949564123578222,-3.9383213137430086
messy,-2.0152605256333342,-8.482423715377063,-9.992948261995146,-7.950286853696827,2.299438315487023,-6.759775290622413
trust,-0.4898570738410203,0.3525193387207918,1.5513775901530162,0.884656200401027,-0.48896553830345285,-1.3712195073371323
accept,-0.8550135858508292,-0.47157749444467595,1.2061178911059,2.7594742574230495,-0.8541220503132613,-8.394587502098735
specifically,0.19690097595391828,1.380789477389118,0.4528329163518081,-5.738125352109575,-0.9006451161185791,2.1105976937166346
enthusiasm,-6.288161488239599,-6.097113195231532,1.3610290513455927,-5.5649763335512965,0.2653441108668327,-4.374464770476882
serve,-7.650072824345204,1.50964226185807,1.1350496756091468,-0.2686761869051083,-0.5139992396580002,-5.7363761065824885
thinking,1.1971110365084743,0.3899593235627507,0.19920260932574013,1.243304551983274,0.09956494443597665,1.116201013041409
amount,-0.19196029191193284,1.1670128704547515,0.07112546372876366,1.1149876170326336,0.4084404362784446,2.3054991801070486
t,1.1870242778529836,1.0538971632274838,0.8072870694262295,1.0731312669996649,1.0939623364180582,0.8325785410951922
form,1.2915428551182746,-0.09757834140591602,0.19411605480769506,-0.5582816881528143,0.6084340147433018,0.6322298749216005
nutrition,-6.288161488239599,0.5610982875202628,1.0398206846053046,-5.5649763335512965,0.2653441108668327,-4.374464770476882
calm,0.27190555721798926,-1.1188097688277812,1.758411102109296,-2.162081101155453,-0.995365398259337,0.02127067034609526
starter,-6.088316980270104,1.7537830039168905,0.2432584572988071,1.2930796571699923,-0.5276515895908069,-4.174620262507387
uncaring,1.7990336596732035,0.9972417442541361,-0.5132828023639474,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
far,1.0340497623420342,0.3511750611641774,1.0620987917878177,-0.11548733215003604,0.43107805099060204,-0.5051452586078782
slip,0.5599690515028753,0.7510173445109416,-0.7595072021071422,1.283154206191177,0.7800380614466577,-5.177385921913337
pair,-0.06234062845685039,-7.522344026627713,1.0717301803185726,-6.990207164947478,0.6423322223023465,0.8585158808787322
join,1.0289884676022976,-0.09757834140591602,1.0862506675148673,-0.5582816881528143,-0.8036047409057062,0.6322298749216005
silly,0.1940516270715943,1.120147036515167,0.4563389925154134,-0.6581714122480115,0.5085442906481047,0.5323401508264033
wouldve,0.8061934512460699,0.9972417442541361,-0.5132828023639474,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
model,0.044148598889572434,1.2280371003247725,-0.2824874462933112,0.767333753577874,0.5220107008249824,-4.7003661660995055
caffeine,0.3700499945121966,1.5539384959473965,0.04341394932931271,-5.5649763335512965,0.2653441108668327,-4.374464770476882
achieve,-0.5678322560024693,-1.369624171421537,1.19380722487197,0.15535289868583227,0.13684059475672777,1.345864461760247
protection,-6.288161488239599,1.5539384959473965,-0.9494262590978209,1.0932351492004981,0.8479120964476063,-4.374464770476882
crush,0.5599690515028753,1.3335853300917149,-1.7523474105342758,-6.367897484987751,1.2646419022620723,-5.177385921913337
clothing,-6.987236309765108,-6.796188016757042,1.1465580706354979,1.9695685216828955,-0.43373071065867713,-5.073539592002391
creation,-6.461310506797877,-6.2702622137898105,1.6724838736027292,0.9200861306422199,-7.558856598870374,-4.54761378903516
focus,-0.1912245583739362,0.262378122150107,0.6245758247123956,0.21075222957407716,1.0874132403013492,-0.5879831510546334
everyone,1.2024538945360788,0.623335033009533,0.6097622813866582,0.6533249047320169,0.7386030716511351,-0.1525642911395004
replace,-0.32902482701331337,-6.796188016757042,1.508670732438413,-6.264051155076807,-0.43373071065867713,-5.073539592002391
grow,-0.7183399952830347,0.0564710519812971,1.1684247449522482,1.1727700287638854,-0.1179392670926571,1.779119476735947
profit,-5.852018031505724,-5.660969738497658,0.4795574060631861,1.5293786059343715,0.7014875676007061,-3.9383213137430086
sake,0.29055194028425985,-0.5112399751348078,1.1354072913088524,-6.637314596206367,0.18941258348775392,-5.446803033131952
grocery,-6.288161488239599,-6.097113195231532,1.0398206846053046,-5.5649763335512965,0.8479120964476063,-4.374464770476882
thrill,-2.4393534486821102,0.06215015476936952,1.8709597046636504,-1.7161682939938088,-1.5476525970514825,-7.183868213671189
next,0.8733239082618272,0.8529715880268883,0.9766479677599388,0.5971643866229404,0.27035219691039486,0.33053562258790664
great,0.07106650729896259,0.7312920194955096,1.0275501012860129,1.181013840932854,0.4422970526989502,0.28681640479880394
hit,0.6591186731260503,1.5499137804432017,0.42615141277070817,0.3841038218605621,0.14593458435047668,0.5782086496589852
citizen,0.044148598889572434,1.2280371003247725,0.30008053928746237,0.767333753577874,-0.060557284755791294,-4.7003661660995055
cleaning,0.5698945024816907,2.336350989497664,-7.407793233880121,-5.365131825581803,0.46518861883632684,-4.174620262507387
tune,-0.21614531308617466,-6.683308502829903,1.2594375845626362,-6.151171641149668,-0.32085119673153867,1.6975514046765416
glamourous,-5.852018031505724,-5.660969738497658,1.797172508079466,-5.128832876817423,-6.949564123578222,-3.9383213137430086
stick,0.47212649440678534,-0.3344267165366321,0.15144949579121636,-8.035909531616099,1.4316485638040723,-0.18718648578988897
police,0.5698945024816907,1.7537830039168905,-7.407793233880121,-5.365131825581803,1.0477566044171003,-4.174620262507387
induce,-6.088316980270104,0.7609427954897569,-0.7495817511283267,1.2930796571699923,1.0477566044171003,-4.174620262507387
station,0.8061934512460699,-5.660969738497658,1.475964141339178,-5.128832876817423,-6.949564123578222,-3.9383213137430086
forever,-1.1732471762799235,-7.640410366023652,0.6644483831718029,-0.45006202159162184,1.0382215077317776,1.7332897499099267
amused,-7.091082639676054,-6.900034346667987,1.9348463534317248,-6.367897484987751,-8.188628731748551,-5.177385921913337
discomfort,0.5698945024816907,-5.897268687262038,0.8258264428795805,-5.365131825581803,0.46518861883632684,-4.174620262507387
slice,0.8061934512460699,-5.660969738497658,1.0621253916439597,1.5293786059343715,-6.949564123578222,-3.9383213137430086
accident,-0.4328711569242585,2.0686324465272214,-8.41055889328607,-6.367897484987751,1.2646419022620723,-5.177385921913337
ppl,0.8061934512460699,0.9972417442541361,-7.171494285115742,1.5293786059343715,0.7014875676007061,-3.9383213137430086
anatomy,1.5627347109088245,0.7609427954897569,0.2432584572988071,-5.365131825581803,-0.5276515895908069,-4.174620262507387
